capitalization	earnings	taxes	sector	name	alias	symbol	company	Effective tax rate	fauxTaxRate	combinedX	combinedY	splitX	splitY
10520000000	3335000000	815000000	Materials	Eastman Chemical Co.		EMN	Eastman Chemical Co.	0.24437781109445278	0.24437781109445278	287.09812884713466	24.480941227616274	284.37095876993214	491.6426708631761
28514000000	6338000000	1036000000	Industrials	Eaton Corporation plc		ETN	Eaton Corporation plc	0.16345850426001893	0.16345850426001893	194.01563924077695	36.5990911561229	177.7300564718604	46.85148558545772
72362000000	14906000000	2880000000	Information technology	eBay Inc.		EBAY	eBay Inc.	0.19321078760230778	0.19321078760230778	216.56789186912505	-16.048617089547236	223.8991840083594	213.60303885383075
23661000000	4329000000	1061000000	Materials	Ecolab Inc.		ECL	Ecolab Inc.	0.24509124509124508	0.24509124509124508	295.5720932829048	-38.79043191711179	286.9472881681201	482.90726405131824
16607000000	9301000000	1180000000	Utilities	Edison International		EIX	Edison International	0.12686807870121491	0.12686807870121491	145.4249257815819	-26.072024079723903	156.5857017647658	418.8578555533303
9267000000	1562000000	171000000	Health care	Edwards Lifesciences Corp.		EW	Edwards Lifesciences Corp.	0.10947503201024328	0.10947503201024328	123.9403649590669	-25.04839840332815	128.6843825816007	97.81915048999726
5182000000	-2191000000	94000000	Information technology	Electronic Arts Inc.		EA	Electronic Arts Inc.	-0.042902784116841626	0.65	743.4607022134069	4.6415717129082745	762.2014864785483	231.37041509954108
62141000000	25210000000	4894000000	Pharma	Eli Lilly and Company		LLY	Eli Lilly and Company	0.19412931376437922	0.19412931376437922	225.55214509924565	-72.93403014068303	216.8627090139042	359.75467166214895
48586000000	14598000000	1681000000	Information technology	EMC Corporation		EMC	EMC Corporation	0.11515276065214412	0.11515276065214412	126.90313857918282	-14.434255604081677	130.92840553036294	230.69205437438202
40429000000	18813000000	6070000000	Industrials	Emerson Electric Co.		EMR	Emerson Electric Co.	0.32264923191410194	0.32264923191410194	381.83806257413295	44.55375949818255	379.9127784250367	33.17790406776556
13677000000	6154000000	1079000000	Energy	Ensco plc		ESV	Ensco plc	0.1753331166720832	0.1753331166720832	196.0636685023694	-20.364319146455056	208.0137777662486	678.7290502086072
12109000000	9714000000	636000000	Utilities	Entergy Corporation		ETR	Entergy Corporation	0.06547251389746757	0.06547251389746757	74.26071620787978	9.057155741324145	79.29236706394313	421.5393126607028
34502000000	9848000000	1144000000	Energy	EOG Resources, Inc.		EOG	EOG Resources, Inc.	0.11616571892770106	0.11616571892770106	127.34444713815331	9.083372331657765	141.75313491650567	679.776561467813
10427000000	2482000000	-125000000	Energy	EQT Corporation		EQT	EQT Corporation	-0.050362610797743755	0.65	763.4633441744388	-22.775495585238613	753.4006476030639	680.7806729363158
6862000000	2359000000	845000000	Industrials	Equifax Inc.		EFX	Equifax Inc.	0.3582026282323018	0.3582026282323018	416.0238948802796	50.80353892942481	418.404778287443	22.950773591018002
18880000000	193000000	0	Financials	Equity Residential		EQR	Equity Residential	0	0	0.22546125144260984	-11.031854344140811	-2.728942485788233	615.2896593930246
30312000000	22600000000	3809000000	Utilities	Exelon Corporation		EXC	Exelon Corporation	0.16853982300884957	0.16853982300884957	200.10613857123485	46.72258304819825	196.97751703179122	421.30642918577433
8521000000	-520000000	566000000	Retailers	Expedia Inc.		EXPE	Expedia Inc.	-1.0884615384615384	0.65	769.5969920350018	19.65513764369784	757.5184951895176	162.36238845238287
7535000000	3105000000	1123000000	Industrials	Expeditors International of Washington Inc.		EXPD	Expeditors International of Washington Inc.	0.3616747181964573	0.3616747181964573	424.5611438849562	16.211282904105264	424.46461308016933	24.909665130985058
46959000000	9587000000	3353000000	Health care	Express Scripts Holding Company		ESRX	Express Scripts Holding Company	0.3497444456034213	0.3497444456034213	405.5528294948064	50.95406053540673	413.6429934788284	99.24164696525912
396968000000	394595000000	146254000000	Energy	Exxon Mobil Corporation		XOM	Exxon Mobil Corporation	0.3706433178322077	0.3706433178322077	431.0305553874571	-32.86051672778304	426.7408806007237	678.2812835706285
5719000000	1408000000	428000000	Information technology	F5 Networks, Inc.		FFIV	F5 Networks, Inc.	0.3039772727272727	0.3039772727272727	359.14000133288624	-12.388978370995684	347.74355432500846	225.38853393929446
6878000000	3040000000	978000000	Consumer products	Family Dollar Stores Inc.		FDO	Family Dollar Stores Inc.	0.32171052631578945	0.32171052631578945	381.11136897951894	-21.731420570872796	373.862715144787	537.888807261346
14918000000	2806000000	1057000000	Industrials	Fastenal Company		FAST	Fastenal Company	0.3766928011404134	0.3766928011404134	443.7735591388249	-54.10794222770088	439.4483299907658	34.26641867653655
30182000000	13208000000	3076000000	Industrials	FedEx Corporation		FDX	FedEx Corporation	0.2328891580860085	0.2328891580860085	267.80614232908295	37.38372629634841	266.7581961800913	28.74014106896076
11532000000	2867000000	1230000000	Information technology	Fidelity National Information Services, Inc.		FIS	Fidelity National Information Services, Inc.	0.4290198814091385	0.4290198814091385	495.5787166215024	13.541527227295692	498.1988921732448	226.95742063894187
14170000000	4621000000	1624000000	Financials	Fifth Third Bancorp		FITB	Fifth Third Bancorp	0.3514390824496862	0.3514390824496862	417.28162286795805	16.99307780674375	409.1847281346266	614.928969117854
2508000000	-929000000	182000000	Financials	First Horizon National Corporation		FHN	First Horizon National Corporation	-0.19590958019375673	0.65	747.2740968996187	7.747129777905028	759.3419769104124	601.2455254471183
2357000000	1975000000	273000000	Information technology	First Solar, Inc.		FSLR	First Solar, Inc.	0.13822784810126582	0.13822784810126582	151.78855066542414	-24.393222243552113	177.42252497425292	227.71327584983763
18569000000	9298000000	1162000000	Utilities	FirstEnergy Corp.		FE	FirstEnergy Corp.	0.12497311249731125	0.12497311249731125	138.74458801307938	19.765727676740735	151.52560259192364	426.7626028532706
11436000000	4513000000	1677000000	Information technology	Fiserv, Inc.		FISV	Fiserv, Inc.	0.3715931752714381	0.3715931752714381	432.2695594367162	41.22993094766932	439.526313713881	226.85874709279562
3709000000	1782000000	551000000	Information technology	FLIR Systems, Inc.		FLIR	FLIR Systems, Inc.	0.30920314253647585	0.30920314253647585	362.65803782721713	36.50492424916805	370.1272742361496	226.52378929872498
7771000000	3269000000	775000000	Industrials	Flowserve Corp.		FLS	Flowserve Corp.	0.23707555827470175	0.23707555827470175	281.6528562626366	27.324666078176676	274.61061213087225	23.805166987498193
10169000000	5233000000	1628000000	Industrials	Fluor Corporation		FLR	Fluor Corporation	0.3111026180011466	0.3111026180011466	363.7398632219115	65.50048250044618	363.31455853534675	38.29980170299683
7854000000	2491000000	213000000	Materials	FMC Corp.		FMC	FMC Corp.	0.08550782818145324	0.08550782818145324	105.16396115785554	5.171491004991996	100.69616001181669	485.84480633210757
12534000000	3112000000	732000000	Energy	FMC Technologies, Inc.		FTI	FMC Technologies, Inc.	0.2352185089974293	0.2352185089974293	271.6075863781105	46.27973460756977	273.8545550138611	679.5360285993476
50216000000	7397000000	251000000	Consumer products	Ford Motor Co.		F	Ford Motor Co.	0.03393267540894957	0.03393267540894957	40.220993694568826	-8.351587329726316	39.426456467016465	550.6304108840609
9983000000	6416000000	1186000000	Pharma	Forest Laboratories Inc.		FRX	Forest Laboratories Inc.	0.1848503740648379	0.1848503740648379	213.30872819419238	-28.265877468278394	209.7162782709033	350.0714433768195
5574000000	1936000000	529000000	Consumer products	Fossil, Inc.		FOSL	Fossil, Inc.	0.2732438016528926	0.2732438016528926	335.69014790505673	14.379022752755278	323.2219881080335	549.3671579689603
31767000000	13374000000	3711000000	Financials	Franklin Resources Inc.		BEN	Franklin Resources Inc.	0.27747868999551367	0.27747868999551367	336.15941675039994	35.58683018795101	314.88637747378704	610.1034986359352
30791000000	21531000000	14211000000	Materials	Freeport-McMoRan Copper & Gold Inc.		FCX	Freeport-McMoRan Copper & Gold Inc.	0.6600250801170405	0.6	693.8780821556114	17.944621297643994	700.96284738117	486.0909253496887
4070000000	1574000000	185000000	Telecom	Frontier Communications Corporation		FTR	Frontier Communications Corporation	0.11753494282083862	0.11753494282083862	134.88277141671006	13.579886249062518	137.6497207285934	744.4906787922547
3566000000	3088000000	847000000	Retailers	GameStop Corp.		GME	GameStop Corp.	0.27428756476683935	0.27428756476683935	318.6934384074195	-49.96455569961089	316.70062598490574	162.39390188575578
4801000000	-3076000000	1450000000	Consumer products	Gannett Co., Inc.		GCI	Gannett Co., Inc.	-0.47139141742522755	0.65	758.3898575796072	11.00326089582308	757.2449822022395	556.8725052705975
6603000000	4487000000	501000000	Consumer products	Garmin Ltd.		GRMN	Garmin Ltd.	0.11165589480722087	0.11165589480722087	130.27605210120564	-26.665637599505487	131.03114271169585	550.549100612667
24456000000	18213000000	5758000000	Industrials	General Dynamics Corp.		GD	General Dynamics Corp.	0.3161478065118322	0.3161478065118322	367.6259822680827	-47.30212066581842	367.92993629490815	30.40953620484196
239776000000	109012000000	17511000000	Industrials	General Electric Company		GE	General Electric Company	0.16063369170366565	0.16063369170366565	188.99982738526657	-39.196632032429406	192.60557033544978	30.890597680737887
31395000000	12808000000	3171000000	Consumer products	General Mills, Inc.		GIS	General Mills, Inc.	0.247579637726421	0.247579637726421	289.30475588573256	-13.428192596089849	277.7910051774063	567.2676698442795
12061000000	4901000000	1858000000	Consumer products	Genuine Parts Company		GPC	Genuine Parts Company	0.3791063048357478	0.3791063048357478	442.5128943275804	11.259062302491914	443.5996838617038	550.0298695049753
4798000000	737000000	1191000000	Insurance	Genworth Financial Inc.		GNW	Genworth Financial Inc.	1.616010854816825	0.6	689.9722541713888	-12.914187903373486	699.2837444150215	291.72005446846265
71932000000	19562000000	4659000000	Pharma	Gilead Sciences Inc.		GILD	Gilead Sciences Inc.	0.2381658317145486	0.2381658317145486	268.9467397601187	59.001079837892924	278.7382047492533	356.3325881957056
3052000000	1340000000	1232000000	Consumer products	Goodyear Tire & Rubber Co.		GT	Goodyear Tire & Rubber Co.	0.9194029850746268	0.6	701.6773841219344	15.143073265843457	697.1286623733088	550.774978960413
255440000000	56416000000	9683000000	Information technology	Google Inc.		GOOG	Google Inc.	0.17163570618264323	0.17163570618264323	197.26584930401117	6.805803364251535	198.51593451161088	215.91677027895417
7715000000	4129000000	988000000	Consumer products	H&R Block, Inc.		HRB	H&R Block, Inc.	0.2392831193993703	0.2392831193993703	290.68028325932056	30.642337722506674	267.37534823445	554.6857131434667
23219000000	7523000000	1307000000	Consumer products	H. J. Heinz Company		HNZ	H. J. Heinz Company	0.1737338827595374	0.1737338827595374	207.10981414035143	-50.21663024294358	202.98248932522395	550.4992270482478
35759000000	19904000000	5670000000	Energy	Halliburton Company		HAL	Halliburton Company	0.28486736334405144	0.28486736334405144	341.56772880629904	3.1030443896271365	337.65958371196575	679.458931490287
11532000000	4837000000	1556000000	Consumer products	Harley-Davidson, Inc.		HOG	Harley-Davidson, Inc.	0.3216869960719454	0.3216869960719454	376.1554248857198	-16.814472453355283	380.06039243185785	534.5843376988868
2906000000	433000000	313000000	Consumer products	Harman International Industries, Incorporated		HAR	Harman International Industries, Incorporated	0.7228637413394919	0.6	705.1776120875422	12.361924800713854	701.57921046602	550.809115932476
5049000000	4295000000	1480000000	Information technology	Harris Corporation		HRS	Harris Corporation	0.3445867287543655	0.3445867287543655	409.9686000728832	-12.842452545184853	400.4457171990602	226.547682139431
5568000000	2881000000	563000000	Consumer products	Hasbro Inc.		HAS	Hasbro Inc.	0.195418257549462	0.195418257549462	215.10745753830292	-1.5483577607919778	226.03697959730818	548.4807011674918
23427000000	2139000000	14000000	Financials	HCP, Inc.		HCP	HCP, Inc.	0.0065451145395044414	0.0065451145395044414	9.048720337459223	-16.1106787449708	7.448029869238499	615.4387419691036
18343000000	729000000	7000000	Financials	Health Care REIT, Inc.		HCN	Health Care REIT, Inc.	0.009602194787379973	0.009602194787379973	16.79157393740545	1.579516602909576	17.565941531376772	615.2176307923784
6536000000	3999000000	597000000	Energy	Helmerich & Payne, Inc.		HP	Helmerich & Payne, Inc.	0.14928732183045762	0.14928732183045762	165.78261358095938	17.10292215134135	176.3086291067186	684.4823361260833
24530000000	19554000000	10079000000	Energy	Hess Corporation		HES	Hess Corporation	0.5154444103508233	0.5154444103508233	599.704443677538	3.5330347436724145	600.7394860305466	679.9592069559269
42632000000	37088000000	6912000000	Information technology	Hewlett-Packard Company		HPQ	Hewlett-Packard Company	0.18636755823986195	0.18636755823986195	219.97288114083594	64.09234217056071	214.50240175465726	233.09368966152323
57554000000	14780000000	3222000000	Industrials	Honeywell International Inc.		HON	Honeywell International Inc.	0.21799729364005413	0.21799729364005413	256.88916537736765	25.954094573332757	254.91203789442926	36.34571076015675
10674000000	3560000000	1195000000	Consumer products	Hormel Foods Corporation		HRL	Hormel Foods Corporation	0.3356741573033708	0.3356741573033708	400.04996783268524	23.589175411081023	397.68374879810995	547.9273391910635
5057000000	1383000000	248000000	Pharma	Hospira Inc.		HSP	Hospira Inc.	0.17932031814895155	0.17932031814895155	210.5527149206012	66.84078635787387	206.53442640567016	355.63226382111105
12841000000	554000000	43000000	Financials	Host Hotels & Resorts Inc.		HST	Host Hotels & Resorts Inc.	0.0776173285198556	0.0776173285198556	90.11900004789538	-20.9585319497405	97.26755976470525	615.0476603878292
4210000000	2140000000	1391000000	Financials	Hudson City Bancorp, Inc.		HCBK	Hudson City Bancorp, Inc.	0.65	0.6	690.1362890999421	-7.736883322214472	694.7979284327439	611.6611403908568
12327000000	9779000000	3822000000	Health care	Humana Inc.		HUM	Humana Inc.	0.39083750894774516	0.39083750894774516	455.5446794601414	11.677693295889602	454.9942890821503	97.86248969726468
6200000000	-2067000000	27000000	Financials	Huntington Bancshares Incorporated		HBAN	Huntington Bancshares Incorporated	-0.013062409288824383	0.65	745.3083850357966	22.937321346905737	754.3416727386898	602.0505923668694
27946000000	14434000000	4495000000	Industrials	Illinois Tool Works Inc.		ITW	Illinois Tool Works Inc.	0.3114174864902314	0.3114174864902314	362.4020144653516	-37.33519073849013	356.75244388888495	31.471480770546723
16270000000	1746000000	2158000000	Industrials	Ingersoll-Rand Plc		IR	Ingersoll-Rand Plc	1.2359679266895762	0.6	703.0835775566064	-29.104942870775904	697.7231493717447	32.8843222880842
4661000000	1652000000	188000000	Utilities	Integrys Energy Group, Inc.		TEG	Integrys Energy Group, Inc.	0.11380145278450363	0.11380145278450363	123.31393566428474	1.0107693725046254	135.18910814996116	416.7305161751658
104416000000	71255000000	19607000000	Information technology	Intel Corporation		INTC	Intel Corporation	0.27516665497158094	0.27516665497158094	322.0409759521448	44.19129438725478	324.59654896719445	231.02496099230058
11349000000	3485000000	1019000000	Financials	IntercontinentalExchange, Inc.		ICE	IntercontinentalExchange, Inc.	0.29239598278335727	0.29239598278335727	344.01476355919885	-41.355867355673475	344.6295398226398	602.4795792193303
233289000000	111970000000	16861000000	Information technology	International Business Machines Corporation	I.B.M.	IBM	International Business Machines Corporation	0.15058497811913907	0.15058497811913907	166.1313622630043	47.0482944531819	183.49207406860515	244.45274728808607
6027000000	2068000000	512000000	Materials	International Flavors & Fragrances Inc.		IFF	International Flavors & Fragrances Inc.	0.24758220502901354	0.24758220502901354	302.1757750885604	-43.687102224506546	294.8538175547946	485.4815013343097
4289000000	2671000000	961000000	Consumer products	International Game Technology		IGT	International Game Technology	0.3597903406963684	0.3597903406963684	421.9664560392886	21.682128448376893	420.11028228654675	553.529926914004
20919000000	5316000000	560000000	Materials	International Paper Company		IP	International Paper Company	0.1053423626787058	0.1053423626787058	116.30682139965704	-21.13334267289794	123.72617383482947	485.8520290726638
18921000000	5042000000	1457000000	Information technology	Intuit Inc.		INTU	Intuit Inc.	0.2889726299087664	0.2889726299087664	345.2627699711311	-7.491927064156277	337.64984329528403	222.5474351855226
19950000000	3144000000	704000000	Health care	Intuitive Surgical, Inc.		ISRG	Intuitive Surgical, Inc.	0.22391857506361323	0.22391857506361323	260.19447215382814	-7.429275611206733	263.24628553410264	97.69724758895902
12681000000	4860000000	1242000000	Financials	Invesco Ltd.		IVZ	Invesco Ltd.	0.25555555555555554	0.25555555555555554	298.52319414786166	-29.571940985126325	297.8306358390334	616.3564858513314
6929000000	1779000000	681000000	Industrials	Iron Mountain Inc.		IRM	Iron Mountain Inc.	0.3827993254637437	0.3827993254637437	448.80689864241157	9.380186491419412	446.84858117244636	33.102230158811295
3488000000	5180000000	1731000000	Retailers	J. C. Penney Company, Inc.		JCP	J. C. Penney Company, Inc.	0.3341698841698842	0.3341698841698842	384.60523426423697	-6.526671086138711	390.820149790626	164.13746516592778
3670000000	484000000	426000000	Information technology	Jabil Circuit Inc.		JBL	Jabil Circuit Inc.	0.8801652892561983	0.6	704.4906798221871	-21.64091726087308	692.6713270764757	230.12672929332575
7036000000	3233000000	1106000000	Industrials	Jacobs Engineering Group Inc.		JEC	Jacobs Engineering Group Inc.	0.34209712341478504	0.34209712341478504	408.16953312391337	-23.891718398346377	397.078612584502	36.303321726595485
3069000000	-1027000000	42000000	Information technology	JDS Uniphase Corporation		JDSU	JDS Uniphase Corporation	-0.04089581304771178	0.65	744.7752064931843	-12.334890168396615	763.4738846922775	226.51272421018314
226868000000	89050000000	18449000000	Pharma	Johnson & Johnson		JNJ	Johnson & Johnson	0.20717574396406513	0.20717574396406513	239.5412927846853	-7.6557593669707416	240.22138763805816	354.526662174223
22781000000	7501000000	2364000000	Consumer products	Johnson Controls Inc.		JCI	Johnson Controls Inc.	0.31515797893614184	0.31515797893614184	375.25506553860424	34.38388932865373	365.98336408658804	543.4393875394791
6036000000	4339000000	918000000	Industrials	Joy Global, Inc.		JOY	Joy Global, Inc.	0.2115694860566951	0.2115694860566951	244.98451400185323	10.063224510028908	243.90058058912518	35.56126965176486
184773000000	122170000000	35136000000	Financials	JPMorgan Chase & Co.		JPM	JPMorgan Chase & Co.	0.28759924695096994	0.28759924695096994	344.88105132649036	53.5805724541202	333.9336275681817	616.9030317521989
9083000000	3193000000	618000000	Information technology	Juniper Networks, Inc.		JNPR	Juniper Networks, Inc.	0.1935483870967742	0.1935483870967742	220.83592841968576	-4.1432492922619835	222.1901494796358	225.88602173539115
23301000000	9159000000	2554000000	Consumer products	Kellogg Company		K	Kellogg Company	0.27885140299159294	0.27885140299159294	330.2100839283357	-31.594470622755573	339.0111110752859	557.4935925885117
9056000000	1329000000	1988000000	Financials	KeyCorp		KEY	KeyCorp	1.4958615500376222	0.6	701.546948157063	32.71392833428039	696.5319690372614	617.4661338875632
38468000000	15354000000	3472000000	Consumer products	Kimberly-Clark Corporation		KMB	Kimberly-Clark Corporation	0.22612999869740785	0.22612999869740785	261.5957898340202	72.85543916421716	259.5341046124345	544.4552320834921
9395000000	1114000000	57000000	Financials	Kimco Realty Corporation		KIM	Kimco Realty Corporation	0.05116696588868941	0.05116696588868941	63.529693086727086	-17.20121413382179	57.67306018257006	615.2786474099132
39480000000	584000000	1664000000	Energy	Kinder Morgan, Inc.		KMI	Kinder Morgan, Inc.	2.8493150684931505	0.6	705.5685180935916	23.242456480428213	690.9592328439938	684.3810673876029
8638000000	3010000000	705000000	Information technology	KLA-Tencor Corporation		KLAC	KLA-Tencor Corporation	0.23421926910299004	0.23421926910299004	275.6228180663145	29.048866233737115	271.03825150542445	218.9491637139733
10661000000	10100000000	3456000000	Retailers	Kohl's Corp.		KSS	Kohl's Corp.	0.3421782178217822	0.3421782178217822	398.14229694151754	42.615155489142744	397.06511866304595	150.9930624088865
13513000000	5780000000	1978000000	Retailers	L Brands, Inc.		LTD	L Brands, Inc.	0.34221453287197234	0.34221453287197234	404.05169204526527	-17.983828675889793	411.0387481031571	165.3023401467583
7381000000	7568000000	1796000000	Industrials	L-3 Communications Holdings Inc.		LLL	L-3 Communications Holdings Inc.	0.23731501057082452	0.23731501057082452	288.6771563903984	49.202247988149466	277.2644454074721	41.20592042044549
8635000000	5199000000	1759000000	Health care	Laboratory Corp. of America Holdings		LH	Laboratory Corp. of America Holdings	0.3383342950567417	0.3383342950567417	398.3846901737884	-13.006323539383706	390.62642601547725	104.27031968673224
6697000000	2597000000	277000000	Information technology	Lam Research Corporation		LRCX	Lam Research Corporation	0.10666153253754332	0.10666153253754332	121.58942261608522	-5.3030940371359065	120.5370321349274	232.53289002275224
4053000000	-709000000	-264000000	Financials	Legg Mason Inc.		LM	Legg Mason Inc.	0.3723554301833568	0.3723554301833568	437.81209947165206	7.026633745059223	433.5216374443874	614.9856225870361
4745000000	1304000000	403000000	Consumer products	Leggett & Platt, Incorporated		LEG	Leggett & Platt, Incorporated	0.3090490797546012	0.3090490797546012	367.3460083630803	35.714667496595546	358.0588911051877	543.7773716979715
7494000000	-3990000000	-1207000000	Consumer products	Lennar Corp.		LEN	Lennar Corp.	0.3025062656641604	0.3025062656641604	353.21066166256304	-13.90146711486197	351.9523599066844	540.4107541904735
10167000000	1835000000	96000000	Financials	Leucadia National Corporation		LUK	Leucadia National Corporation	0.05231607629427793	0.05231607629427793	63.97089115410452	17.553979213504547	64.92484592241036	615.2467824878826
11168000000	1898000000	911000000	Health care	Life Technologies Corporation		LIFE	Life Technologies Corporation	0.47997892518440466	0.47997892518440466	558.6256760614017	-2.0528948912431186	559.1178944615793	97.71571344168018
8472000000	4223000000	387000000	Insurance	Lincoln National Corporation		LNC	Lincoln National Corporation	0.09164101349751362	0.09164101349751362	111.35562584880493	2.850695047448128	107.85604361685132	291.75182138279763
8342000000	3198000000	767000000	Information technology	Linear Technology Corporation		LLTC	Linear Technology Corporation	0.23983739837398374	0.23983739837398374	280.9182692208603	-10.062459725669397	274.8928284924728	213.33647488019696
30435000000	24657000000	5769000000	Industrials	Lockheed Martin Corporation		LMT	Lockheed Martin Corporation	0.2339700693515026	0.2339700693515026	269.9797404521168	-23.350867747390556	268.057619403264	41.41432256824976
17171000000	12038000000	2668000000	Insurance	Loews Corporation		L	Loews Corporation	0.22163150024921083	0.22163150024921083	251.72053742302518	-23.79495714328718	258.6910729427488	291.67405603556625
15598000000	9469000000	3563000000	Consumer products	Lorillard, Inc.		LO	Lorillard, Inc.	0.3762804942443764	0.3762804942443764	437.1195237433023	24.92239096560655	435.22704580943827	550.9104302246233
42430000000	21974000000	8555000000	Retailers	Lowe's Companies Inc.		LOW	Lowe's Companies Inc.	0.38932374624556293	0.38932374624556293	461.0841447450028	1.9423549628961854	456.95359679213783	165.7281622617052
3547000000	-2933000000	133000000	Information technology	LSI Corporation		LSI	LSI Corporation	-0.045346062052505964	0.65	760.2640922158876	15.598749479156103	757.2310045019073	232.7329516386975
33833000000	4861000000	1423000000	Materials	LyondellBasell Industries NV		LYB	LyondellBasell Industries NV	0.29273811972845093	0.29273811972845093	345.71877472130154	-19.742006542799277	341.0893708624253	486.1534312208404
13014000000	6093000000	1586000000	Financials	M&T Bank Corporation		MTB	M&T Bank Corporation	0.26029870343016576	0.26029870343016576	299.26993220137325	-0.6750559154449377	305.87524923408364	614.9512913708089
17221000000	1623000000	1860000000	Retailers	Macy's, Inc.		M	Macy's, Inc.	1.146025878003697	0.6	699.3538689999583	8.749027413121032	697.4252871846173	162.38057004578835
23252000000	30679000000	17902000000	Energy	Marathon Oil Corporation		MRO	Marathon Oil Corporation	0.5835261905537991	0.5835261905537991	680.663417628674	-0.23258207618553758	679.7606870422674	679.7927501678043
27580000000	15976000000	1860000000	Energy	Marathon Petroleum Corporation		MPC	Marathon Petroleum Corporation	0.11642463695543315	0.11642463695543315	133.2997117465833	28.802394299528427	129.63111588869884	679.8474225134343
12948000000	3169000000	776000000	Consumer products	Marriott International, Inc.		MAR	Marriott International, Inc.	0.24487219943199748	0.24487219943199748	288.91164096468157	-44.81546984313698	269.8002577313387	547.7303280257182
20532000000	5770000000	2037000000	Insurance	Marsh & McLennan Companies, Inc.		MMC	Marsh & McLennan Companies, Inc.	0.35303292894280763	0.35303292894280763	414.8033291162544	42.776032472965625	411.2552764134795	291.62006661157807
6994000000	-624000000	652000000	Industrials	Masco Corporation		MAS	Masco Corporation	-1.044871794871795	0.65	751.2091127542935	21.284410014367555	762.543887587626	32.82035002301582
65605000000	12941000000	3986000000	Information technology	Mastercard Incorporated		MA	Mastercard Incorporated	0.30801329109033304	0.30801329109033304	360.6164928223456	-62.66373457447857	359.1154901775727	227.01223278931684
14805000000	4614000000	905000000	Consumer products	Mattel, Inc.		MAT	Mattel, Inc.	0.19614217598612918	0.19614217598612918	233.2850863283742	-26.509862206071933	230.4872200791093	554.1802638756565
9375000000	2664000000	612000000	Consumer products	McCormick & Company, Incorporated		MKC	McCormick & Company, Incorporated	0.22972972972972974	0.22972972972972974	265.3766254482981	-15.588127342653058	267.3430526114291	537.8124253768742
101783000000	39309000000	10627000000	Consumer products	McDonald's Corp.		MCD	McDonald's Corp.	0.27034521356432367	0.27034521356432367	315.4225295589477	-12.176908418092594	324.3383839244603	536.0562257937852
24905000000	9236000000	1114000000	Health care	McKesson Corporation		MCK	McKesson Corporation	0.12061498484192291	0.12061498484192291	140.4494040121293	37.4827890623741	138.507024904386	97.81407932972047
15517000000	4064000000	1242000000	Consumer products	Mead Johnson Nutrition Company		MJN	Mead Johnson Nutrition Company	0.30561023622047245	0.30561023622047245	358.15011763968874	-19.747127430947963	355.51694459122734	562.789448209025
6419000000	1680000000	247000000	Materials	MeadWestvaco Corporation		MWV	MeadWestvaco Corporation	0.14702380952380953	0.14702380952380953	170.75797993538507	-33.856021586499075	172.43951775922525	485.92813452079315
47020000000	20448000000	4038000000	Health care	Medtronic, Inc.		MDT	Medtronic, Inc.	0.19747652582159625	0.19747652582159625	217.71243808727746	78.29389603287515	230.87999257063046	97.72979171022274
137457000000	46439000000	12893000000	Pharma	Merck & Co. Inc.		MRK	Merck & Co. Inc.	0.27763302396692435	0.27763302396692435	331.89870428379356	-68.14015940074965	323.6687898668212	356.49930619705964
39913000000	20831000000	3759000000	Insurance	MetLife, Inc.		MET	MetLife, Inc.	0.18045221064759254	0.18045221064759254	208.47539180840226	56.38743115321917	212.22696693850526	297.74979166033694
4115000000	2166000000	20000000	Telecom	MetroPCS Communications, Inc.		PCS	MetroPCS Communications, Inc.	0.009233610341643583	0.009233610341643583	14.790258706206696	-10.74586589055091	11.395146505953266	744.7277788204233
6974000000	2061000000	154000000	Information technology	Microchip Technology Inc.		MCHP	Microchip Technology Inc.	0.07472100921882581	0.07472100921882581	88.04717444931175	-4.989193788270982	90.24311715652983	225.11107909409384
9595000000	-2581000000	204000000	Information technology	Micron Technology Inc.		MU	Micron Technology Inc.	-0.0790391321193336	0.65	756.9005835769024	24.90292256985627	759.5748592700213	222.15461460876966
239477000000	139087000000	30100000000	Information technology	Microsoft Corporation		MSFT	Microsoft Corporation	0.2164113109061235	0.2164113109061235	249.70772400427904	-69.97714055802514	258.71037487821263	233.9112760163779
4604000000	1312000000	464000000	Information technology	Molex Incorporated		MOLX	Molex Incorporated	0.35365853658536583	0.35365853658536583	408.45088091724824	-29.604595509675306	413.2016650727725	227.5485622612325
9170000000	3918000000	336000000	Consumer products	Molson Coors Brewing Company		TAP	Molson Coors Brewing Company	0.08575803981623277	0.08575803981623277	104.49087242516903	18.557514189866446	101.26090471058895	550.5770334508942
53767000000	14234000000	7576000000	Consumer products	Mondelez International, Inc.		MDLZ	Mondelez International, Inc.	0.5322467331740902	0.5322467331740902	619.9091127898081	-1.1291595866556114	621.443175759118	550.7057838873582
56160000000	14024000000	3305000000	Materials	Monsanto Company		MON	Monsanto Company	0.23566742726754136	0.23566742726754136	276.19254901323427	74.47225083810307	273.99611760486874	486.1578405587886
8610000000	2105000000	832000000	Consumer products	Monster Beverage Corporation		MNST	Monster Beverage Corporation	0.395249406175772	0.395249406175772	454.3793267195545	-24.55770426779143	460.128186482313	552.856330940111
11803000000	5076000000	1653000000	Financials	Moody's Corp.		MCO	Moody's Corp.	0.3256501182033097	0.3256501182033097	380.66891959455825	-10.738876746109566	385.4301682815634	620.1773560777998
